ACC-SINV-RET-.YYYY.-,ACC-SINV-RET-.YYYY.-
E-Way Bill No.,إي-واي بيل No.
Is Consolidated,موحّدة
Billing Address GSTIN,عنوان إرسال الفواتير GSTIN
Customer GSTIN,رقم GSTIN للعميل
GST Transporter ID,معرف ناقل ضريبة السلع والخدمات
Distance (in km),المسافة (بالكيلومتر)
Road,طريق
Air,هواء
Rail,سكة حديدية
Ship,سفينة
GST Vehicle Type,نوع المركبة GST
Over Dimensional Cargo (ODC),الحمولة الزائدة عن الأبعاد (ODC)
Consumer,مستهلك
Deemed Export,يعتبر التصدير
Port Code,كود المنفذ
Shipping Bill Number,رقم فاتورة الشحن
Shipping Bill Date,تاريخ فاتورة الشحن
Subscription End Date,تاريخ انتهاء الاشتراك
Follow Calendar Months,اتبع التقويم الأشهر
If this is checked subsequent new invoices will be created on calendar  month and quarter start dates irrespective of current invoice start date,إذا تم التحقق من ذلك ، فسيتم إنشاء فواتير جديدة لاحقة في شهر التقويم وتواريخ بدء ربع السنة بغض النظر عن تاريخ بدء الفاتورة الحالي
Generate New Invoices Past Due Date,إنشاء فواتير جديدة تجاوز تاريخ الاستحقاق
New invoices will be generated as per schedule even if current invoices are unpaid or past due date,سيتم إنشاء فواتير جديدة وفقًا للجدول الزمني حتى إذا كانت الفواتير الحالية غير مدفوعة أو تجاوز تاريخ الاستحقاق
Subscription Price Based On,يعتمد سعر الاشتراك على
Fixed Rate,سعر الصرف الثابت
Based On Price List,على أساس قائمة الأسعار
Monthly Rate,المعدل الشهري
Cancel Subscription After Grace Period,إلغاء الاشتراك بعد فترة السماح
Source State,دولة المصدر
Is Inter State,داخلي
Purchase Details,تفاصيل شراء
Depreciation Posting Date,تاريخ ترحيل الإهلاك
"By default, the Supplier Name is set as per the Supplier Name entered. If you want Suppliers to be named by a  ",بشكل افتراضي ، يتم تعيين اسم المورد وفقًا لاسم المورد الذي تم إدخاله. إذا كنت تريد تسمية الموردين بواسطة أ
choose the 'Naming Series' option.,"اختر خيار ""سلسلة التسمية""."
Configure the default Price List when creating a new Purchase transaction. Item prices will be fetched from this Price List.,تكوين قائمة الأسعار الافتراضية عند إنشاء معاملة شراء جديدة. سيتم جلب أسعار العناصر من قائمة الأسعار هذه.
"If this option is configured 'Yes', Ehsan will prevent you from creating a Purchase Invoice or Receipt without creating a Purchase Order first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Order' checkbox in the Supplier master.","إذا تم تكوين هذا الخيار ""نعم"" ، سيمنعك Ehsan من إنشاء فاتورة شراء أو إيصال بدون إنشاء أمر شراء أولاً. يمكن تجاوز هذا التكوين لمورد معين عن طريق تمكين مربع الاختيار ""السماح بإنشاء فاتورة الشراء بدون أمر شراء"" في مدير المورد."
"If this option is configured 'Yes', Ehsan will prevent you from creating a Purchase Invoice without creating a Purchase Receipt first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Receipt' checkbox in the Supplier master.","إذا تم تكوين هذا الخيار ""نعم"" ، سيمنعك Ehsan من إنشاء فاتورة شراء دون إنشاء إيصال شراء أولاً. يمكن تجاوز هذا التكوين لمورد معين عن طريق تمكين مربع الاختيار ""السماح بإنشاء فاتورة الشراء بدون إيصال شراء"" في مدير المورد."
Quantity & Stock,الكمية والمخزون
Call Details,تفاصيل المكالمة
Authorised By,مرخص بها من
Signee (Company),التوقيع (شركة)
Signed By (Company),موقع من قبل (الشركة)
First Response Time,وقت الاستجابة الأول
Opportunity Lost Reason Detail,فرصة سبب ضياع التفاصيل
Access Token Secret,الوصول إلى الرمز السري
Add to Topics,أضف إلى المواضيع
...Adding Article to Topics,... إضافة مادة إلى المواضيع
Add Article to Topics,أضف المادة إلى المواضيع
This article is already added to the existing topics,تمت إضافة هذه المقالة بالفعل إلى الموضوعات الموجودة
Add to Programs,أضف إلى البرامج
Programs,البرامج
...Adding Course to Programs,... إضافة دورة إلى البرامج
Add Course to Programs,إضافة دورة إلى البرامج
This course is already added to the existing programs,تمت إضافة هذه الدورة بالفعل إلى البرامج الحالية
Learning Management System Settings,إعدادات نظام إدارة التعلم
Enable Learning Management System,تمكين نظام إدارة التعلم
Learning Management System Title,عنوان نظام إدارة التعلم
...Adding Quiz to Topics,... إضافة مسابقة إلى المواضيع
Add Quiz to Topics,أضف مسابقة إلى المواضيع
This quiz is already added to the existing topics,تمت إضافة هذا الاختبار بالفعل إلى الموضوعات الموجودة
Enable Admission Application,تفعيل تطبيق القبول
EDU-ATT-.YYYY.-,EDU-ATT-.YYYY.-
Marking attendance,بمناسبة الحضور
Add Guardians to Email Group,أضف الأوصياء إلى مجموعة البريد الإلكتروني
Attendance Based On,الحضور على أساس
Check this to mark the student as present in case the student is not attending the institute to participate or represent the institute in any event.\n\n,حدد هذا لتمييز الطالب على أنه موجود في حالة عدم حضور الطالب للمعهد للمشاركة أو تمثيل المعهد في أي حال.
Add to Courses,أضف إلى الدورات
...Adding Topic to Courses,... إضافة موضوع إلى الدورات
Add Topic to Courses,إضافة موضوع إلى الدورات
This topic is already added to the existing courses,تمت إضافة هذا الموضوع بالفعل إلى الدورات التدريبية الموجودة
"If Shopify does not have a customer in the order, then while syncing the orders, the system will consider the default customer for the order",إذا لم يكن لدى Shopify عميل في الطلب ، فعندئذٍ أثناء مزامنة الطلبات ، سيأخذ النظام في الاعتبار العميل الافتراضي للأمر
The accounts are set by the system automatically but do confirm these defaults,يتم تعيين الحسابات بواسطة النظام تلقائيًا ولكنها تؤكد هذه الإعدادات الافتراضية
Default Round Off Account,حساب التقريب الافتراضي
Failed Import Log,فشل سجل الاستيراد
Fixed Error Log,سجل خطأ ثابت
Company {0} already exists. Continuing will overwrite the Company and Chart of Accounts,الشركة {0} موجودة بالفعل. سيؤدي الاستمرار إلى الكتابة فوق الشركة ومخطط الحسابات
Meta Data,البيانات الوصفية
Unresolve,لم يحسم
Create Document,إنشاء وثيقة
Mark as unresolved,وضع علامة لم يتم حلها
TaxJar Settings,إعدادات TaxJar
Sandbox Mode,وضع الحماية
Enable Tax Calculation,تمكين حساب الضريبة
Create TaxJar Transaction,إنشاء معاملة TaxJar
Credentials,شهاداته
Live API Key,مفتاح API المباشر
Sandbox API Key,مفتاح API Sandbox
Configuration,ضبط الإعدادات
Tax Account Head,رئيس حساب الضرائب
Shipping Account Head,رئيس حساب الشحن
Practitioner Name,اسم الممارس
Enter a name for the Clinical Procedure Template,أدخل اسمًا لنموذج الإجراءات السريرية
Set the Item Code which will be used for billing the Clinical Procedure.,قم بتعيين رمز العنصر الذي سيتم استخدامه لفوترة الإجراء السريري.
Select an Item Group for the Clinical Procedure Item.,حدد مجموعة عناصر لعنصر الإجراء السريري.
Clinical Procedure Rate,معدل الإجراءات السريرية
Check this if the Clinical Procedure is billable and also set the rate.,تحقق من هذا إذا كان الإجراء السريري قابل للفوترة وقم أيضًا بتعيين السعر.
Check this if the Clinical Procedure utilises consumables. Click,تحقق من هذا إذا كان الإجراء السريري يستخدم المواد الاستهلاكية. انقر
to know more,لمعرفة المزيد
"You can also set the Medical Department for the template. After saving the document, an Item will automatically be created for billing this Clinical Procedure. You can then use this template while creating Clinical Procedures for Patients. Templates save you from filling up redundant data every single time. You can also create templates for other operations like Lab Tests, Therapy Sessions, etc.",يمكنك أيضًا تعيين القسم الطبي للنموذج. بعد حفظ المستند ، سيتم إنشاء عنصر تلقائيًا لفواتير هذا الإجراء السريري. يمكنك بعد ذلك استخدام هذا النموذج أثناء إنشاء الإجراءات السريرية للمرضى. توفر لك النماذج من ملء البيانات الزائدة في كل مرة. يمكنك أيضًا إنشاء نماذج لعمليات أخرى مثل الاختبارات المعملية وجلسات العلاج وما إلى ذلك.
